,contrato_id,quantidade_campanhas_total,engajamento
1797,1fb6769e2e3c8727ddcf8474b2f34395,26.0,299
1798,1fb70734c120c7d9c533825743b94bda,39.0,0
1799,1fbc13579a40a2e12960d50823dccf28,19.0,0
1800,1fbf82e1a0dc3d1d4a5721be0b3a9186,66.0,164
1801,1fc0cc68ce74f5bb473649e92798aa88,17.0,0
1802,1fc19c600059e8cb812e093842afa651,22.0,180
1803,1fc3b257ac3fad32670f282cf249eaf9,15.0,0
1804,1fcb81a3f6af6a8ffc7aecd516af98bb,4.0,0
1805,1fcf71762100f1e081810147c4a6d3e2,27.0,38
1806,1fde729f6dce6bf5b528a3501008ba97,14.0,0
1807,1fe0b8db08384da4d052ee9ad086fe92,22.0,378
1808,1fe85f4bd47fc5eb03dbf725f8bba7d0,17.0,0
1809,1fe9429c7d294af1e13c10f35e317f10,6.0,0
1810,1fea13709c47c4ed2ce618f1f30aebbc,26.0,0
1811,1feeb0c7ddc752252f3f583d56190cc6,,0
1812,1fefd62ca12e343681ce90cf65acb762,23.0,504
1813,1ff1412a12989fe161fe62015da02acf,28.0,5
1814,1ff1aadb000b5acfe54fc23834a7e2bb,9.0,0
1815,1ff58769ceb3485ec592b242cde2318b,37.0,0
1816,1fff9f5ab58b9203a2236874e48771b0,12.0,0
1817,200e72144aa12a459412fa6096b3b9ec,5.0,0
1818,201503c5690e8cf205a0f5ef697208dc,1.0,0
1819,201c087d713eb6b6dc543580f7281db8,16.0,0
1820,2020d870c66704d234ab9984a341b4de,,0
1821,2029a8f9b0b12c078dc4fc6f13b96b10,25.0,39
1822,202a0d5d71dfbda9cb8c3c01f4796ad9,9.0,0
1823,202a27ac1746dc0e0b10a33c60366d58,15.0,0
1824,2037a2654d6df9f029e84023d9198c3e,40.0,102
1825,203c2137ea015f0203e3240c2037570a,2.0,0
1826,203cbca3a3e022bb2ca260afb7767edd,47.0,0
1827,203cc93d862eac3c757a73a90c497eb6,7.0,0
1828,203eb335e6fd2a69673a48deec65d421,,0
1829,20462232f127bd38aca9f9b67735170d,91.0,0
1830,2048f9a46414625125a62b27e24e15e1,13.0,0
1831,204c0927412fe1a33f4cd1484bd8578e,,0
1832,204f1e9b24fc87ac1a8c8fba88d2ea9c,1.0,0
1833,204f2f732d54d5a3d1d05673954bece3,,0
1834,205449253c6160d4791103950b3069d3,15.0,110
1835,20583b56a955c086b2089eb21aa5301f,14.0,168
1836,2058c8407669c8654997a9d4ae9c1bcb,8.0,0
1837,205ff36642b4afc7fda5b03670609cbf,22.0,0
1838,2069fdcabf78dfcf19f04eb88dea9f6d,5.0,0
1839,206b91ef11f5c05b1c04f9afba488d37,48.0,0
1840,20775d242807f980543fa2dda03c844a,14.0,0
1841,2079e97753209f09d0df9ff41e29990b,10.0,0
1842,207bcd2edd8bb4dcfe0a2068a518353e,38.0,0
1843,2080032e609401205f1e8f4dd742f368,32.0,0
1844,208e588a1034572d2ab4ea5037be67ad,,0
1845,20967c18ee6fe27acb1f9f14436ea5a8,17.0,124
1846,209bd826898cc08c794bed6d7d1e2ed2,25.0,473
1847,20a9effd0a9c980600f3b68c5fb5be19,11.0,0
1848,20ac3577a3e689c728fb13f83fb4b908,,0
1849,20b3b62901fc7cd2341edbf3a3cd0933,,0
1850,20b5feedddf9bbabd69642a78b0dbdbc,66.0,46
1851,20b7efe7d15c5aad5298e480f2483b8c,3.0,0
1852,20bb7626315ef44502a7c07bef25d225,7.0,0
1853,20c1140d205d0c2d8218fd869f4a30a1,1.0,0
1854,20c47c2ea9f2b2f4e63140ed64c157f0,,0
1855,20cf81bb99bccdda3d6d1970aa9ad0c7,,0
1856,20d043b2660e792bf31cbcb99943445c,8.0,0
1857,20da501f089099ed4de06b42edcdc3b8,47.0,77
1858,20dc2de3f53b94153297682327eeeebc,13.0,0
1859,20dc690382b8c4a9f2c17a54bb40e1bf,21.0,0
1860,20e37c3622453a304fab2df6067ac736,21.0,0
1861,20f1c6de68542bb3c3e0f6ef2e559a03,38.0,87
1862,210784718023be5b495fbb60b894aa8a,13.0,238
1863,2107f0226049fb14acac9d058060b2b0,22.0,35
1864,2108f8688683e8f90169f339bb62429a,4.0,0
1865,210d5de8a1f4d6feacd9663a2c6fd3ae,,0
1866,210efe8ea04343d7744916c4defbaa14,37.0,0
1867,211a8b103ecd2d16617d6f85c42f7c3d,17.0,7
1868,211c64945f26ef231cc01bc258527027,1.0,0
1869,211cef92c0d8197451789597a5f69bf6,37.0,0
1870,2122ab89fb75402b33cfdcc114208941,1.0,0
1871,212384303602d1507d6dfef1b4d4f029,,0
1872,2125f272315bec93e6853021d5594f80,,0
1873,212a0e45e13895815e8c757dec31ce04,3.0,0
1874,212d2012d94d072f419aa1e01bd53300,14.0,252
1875,212d20e858d2907c634f062879c9a001,23.0,4
1876,213f1da685dcd7078d0eb3f90e376ce8,,0
1877,21401b36b0cd6b6bd391f1689a64d0d6,,0
1878,21412c27b53f9c11102526d0cd8d5d26,2.0,0
1879,2142245bff7eb012629f398590b6a7fa,8.0,0
1880,2142ed1633bbb2840b684565aadbfa28,11.0,182
1881,2143d030ce90a86c9ed70696b63eb0c5,34.0,77
1882,21474fee5575008a6aee96bbe8e5aa7e,2.0,0
1883,21520f4a6e932bfc1110336438f53404,,0
1884,215af24419ab5b92ec3ec9ddc4527c7e,34.0,0
1885,215b9f265580f4d22a03ed7991291d65,4.0,0
1886,215e87d0adef95097013d1ff51da053b,26.0,42
1887,215f97a05c8c9b9fc3359ac80e6adf9f,11.0,27
1888,2160cd9b715814351b6a11426a5ad7d3,5.0,0
1889,2168b9ea25926ac423fdc3ce0c2d52bf,39.0,126
1890,2169c5146881c32652737db41cdc49ed,,0
1891,21783e6dcdc670757b88a824fbe388bd,2.0,0
1892,2178b451b7d148ca0f80401d83abf141,8.0,0
1893,217e7560a2a49fc387485965b75d2ac2,27.0,0
1894,21804c508cbe2a27f850f9194194e703,4.0,0
1895,21842ee3d5581633415ef5349a9c14bb,9.0,123
1896,21866e1ac56f7f4d2133bdc4dc3c2000,6.0,0
1897,218e81ffddc7287578b1748dde5d308d,29.0,0
1898,21917218a15b76223e3c51044817db57,10.0,224
1899,2192a2d799de27618e9e69836e8a173e,21.0,168
1900,2197f021dea9ce7a45163d15d98b8d6b,9.0,194
1901,2198ada783afc25a7f222b99ac7ccabc,9.0,0
1902,21a05ec77ec207cad1301ca1e0f8cb37,,0
1903,21ac774f31143df2dac1d7639864b922,39.0,0
1904,21acbb0ac9fe94cf0e7149603c6f34e9,4.0,0
1905,21adcc133dc8621fab757ebf7a7d9e23,1.0,0
1906,21b329d010d8f804a8ece0a3bf78813f,,0
1907,21b6f96b21d13636972f46aa397d8e42,33.0,20
1908,21b81fbba5e56a06c193a0b342401113,16.0,255
1909,21bbdcca4654d679525eb3e9459d8900,6.0,0
1910,21ca0d5c3ee7290f94c4c0c2545bdc26,44.0,0
1911,21cc051d7db59d9329e8f53ac92c75df,1.0,0
1912,21ce75a3c28a523ad8618f18f6b22329,13.0,230
1913,21d21bb5fb4ef3128edffa54a096eab0,9.0,0
1914,21d35590f4e8fd03b9766fec8655265d,20.0,32
1915,21da011a6bc24c8d5d85b61048cfffe4,48.0,24
1916,21e0aa6e895a3ce69496c69f5e4ed6a3,9.0,0
1917,21e6fa6487b67ed37afbd9eef91a0b87,,0
1918,21f005d5384a5daec166f34b63c10b5f,,0
1919,21fa77c76a35ec3e6df63ab63f4f0d8a,4.0,0
1920,22016c4254da36e782b5cbad712c00b4,1.0,0
1921,2203ed9e45685a67c193c31106ae2adc,19.0,241
1922,220985e0ad354af7c70ad93b05a2b55b,19.0,0
1923,220c957e7adc888f6e83c11856c4106b,1.0,0
1924,220ce68c65fb224aa93a1f2faacf143a,7.0,0
1925,220f7698886b73ba344ca49f9d58c13f,6.0,0
1926,2214ea1904724c283f210a8008557dea,10.0,0
1927,22154ad3f158b7f2659ced350767bc4b,19.0,35
1928,221e45b82d8fba5a960717bc2e97bae2,10.0,0
1929,22223303b0c9a10ed0fceac6f94948ed,,0
1930,2222fb75d436ad710bb05029ca723be7,25.0,0
1931,222a18df1c66f952b715a1f3bd47565f,,0
1932,222ec91476b3e3aa5a6b0c9341a54411,,0
1933,2238201f96d575bba6bc8384461d30e7,5.0,0
1934,223d6769bf89481c379e35dffcbdbe4f,42.0,7
1935,223d9b9cf5899ac9c3993ce380b2ee48,8.0,0
1936,223f43deeb3098c6e3eeff54822a2f1f,37.0,31
1937,225b8cb9b6eb038ed073b763426033e7,4.0,0
1938,226211b1e789f57cb0b7272c58de0fbf,7.0,0
1939,2265643d81c510cbf019ef539dab62d8,5.0,12
1940,2267542898c2fb962911bcaae6b75cdd,22.0,0
1941,226def9ce410c15ddde927801581bec0,11.0,0
1942,226f2990aee4d3f3230f0f3e3a7ebef7,5.0,0
1943,2270ad620fc2416a7232e737c5d81f6c,5.0,0
1944,22715f9438fcf72c28cdb6333fa3569e,2.0,0
1945,2271a1e881baf0a5d3edbeca33c4d28f,,0
1946,2284a5abfe3e96c1e7683fe39711ee34,,0
1947,228e4e39d815f3f0550dfb64414dc7db,,0
1948,2291bd8462280a590d953e1d59caa0f2,1.0,0
1949,229be873bca08aa0b2ef4a5f6bc34cfc,,0
1950,229c6c1025aad352dbeb1022d98a122c,6.0,0
1951,22a4cf2b4e0f9a731393b20381067a61,40.0,7
1952,22a6bd166e135a4f54e5e8ebc3a0f4a8,22.0,0
1953,22b09b159464148694f77985e56c9969,21.0,0
1954,22b0e87a7fa98eeb61b6fb4620cadead,24.0,203
1955,22b131a2d3554542fd0bddb062a5ac31,21.0,109
1956,22b55bfe9990bffd63723dc779e87841,,0
1957,22b64f483f7176fa3ca4562401a1d1c0,1.0,0
1958,22b70bf780cd87935941080097810419,13.0,5
1959,22bad76b13c24a5134d5bcb6d7465f7c,7.0,0
1960,22bb8de6bf050eca897a01f0589026da,16.0,5
1961,22bfe82614b70064c4a6941494fdda92,,0
1962,22c00692a6876536cd4f3b9649c73e29,3.0,0
1963,22c73d11ede4cef972e33159022ce42c,1.0,0
1964,22cae57da4b53c8a212e0cfdc60e6b66,3.0,0
1965,22cc084616f7c6d82bbc538c0f149e5e,32.0,0
1966,22d64ac40022f174f335894fbeb45100,8.0,0
1967,22e3ec8efe3f4cb1a25c4623f85a4922,5.0,0
1968,22e959544494958c20a34f9ea1b96dfe,12.0,97
1969,22ee0a9732500d537321ecafae66b473,,0
1970,22f72badd60f4a0c91759552b15f5f85,18.0,101
1971,22fae68550c2f343ff581af10b44188e,34.0,131
1972,22fb8046cd81cd2a7aee72d8902c5b59,,0
1973,22fc6b172d054ef2b32cb69b81d34c14,28.0,0
1974,22ff75dde6b570fadaaeceb7025a2995,3.0,0
1975,2301609a81bdee0deaaf760affae8850,28.0,132
1976,23047ad5b4a2602ab05366eabac76a2a,19.0,0
1977,2305270011b0766793959d781f439804,12.0,0
1978,230718478af6b726aabbe9a3c23bc56c,26.0,172
1979,230d19443bd52fc2368c992a283e9057,5.0,0
1980,23125e59ad4fbdbcd8749620f4304459,1.0,0
1981,231fe53ce758f08f7b4f746c37f6c718,10.0,0
1982,2320c81848f4f8a80b5fec954d83854d,11.0,257
1983,23277e58aaa3753de5deaf8d958151de,12.0,10
1984,232e60841b4cee0995d77e2348b4cee9,20.0,0
1985,2334bae901b51feb73e5692dd8af5c3b,2.0,0
1986,233b3f84662af76ff55f7894aec5ca40,43.0,133
1987,233ceea3350175c64458575c965b44ed,,0
1988,233d4c32c3778ef3fc1854a59500e1ac,9.0,0
1989,233dfb1a4b73a41edd23276d2d29d4a1,10.0,234
1990,2347a522cf0493e98a4e414d879b56c3,9.0,0
1991,234921a3596f9b324bf5ba0d7c7f49fe,,0
1992,234d36c386eb6f03d7f050ce78b9298a,7.0,0
1993,234f401fcdd131b2e645784712954c8e,1.0,0
1994,234fab37dd12d08c45e745eb57191f6d,1.0,0
1995,2355c2be73c29bb614459aaae984a732,,0
1996,235a391cd9ba4e543e9426ceb82f92b9,,0
1997,235d8733f39697b2942d7ccadecf34fb,1.0,0
1998,23601489f467a49559c56fe608f389c5,,0
1999,2361518ee146e258a14bcc819213fafa,16.0,0
2000,2362bc43f177371dc2b0643a033414bf,,0
2001,2368fde477494e7678e5c41c251d96eb,34.0,122
2002,236f7c90afafd815f12850579bf964a9,,0
2003,2370a363cb020b0c58c6888e15024db3,,0
2004,23836014d069a6049fbef4b799703dbf,5.0,0
2005,23843863f45b15e56268105de46ff34e,2.0,0
2006,23860affb6dffbbadfab1e62dd4ed069,26.0,259
2007,2386ff6dd127cf4d2d00b7559ebd3a01,32.0,0
2008,2389fcef675f03ad9daa7b7811a4337a,4.0,0
2009,238a1b6ff33700cd6af1005fb73c45f4,13.0,0
2010,238dac06a9fc06e031f35de1e35f0a8f,15.0,147
2011,238dd0d432a36c94311c98e2b4b39a7a,30.0,0
2012,238eb0f9f8d01f2d1dc734ba38bd5ad2,7.0,0
2013,239367a045de4ca70a42a8326c5f020b,,0
2014,239568b36344586fee82f013e7955251,,0
2015,239853bf310de8c2ab198fa08271eeaf,,0
2016,239c7f0b4bbd3b1769a83ef46d61be30,16.0,0
2017,23a4979df19d6a68a8ce4d384a33c6af,2.0,0
2018,23a5787f6a0c196bbca5e2df2b297d62,12.0,0
2019,23a65ebf114c61e94dfd046042fc3908,4.0,0
2020,23aae673b39952c213e919c6a1c8454d,,0
2021,23acf3dc113c24c39c0f9ff0ca38e3b5,32.0,0
2022,23b935f45ed520cbc3debbab4ce81c2c,13.0,56
2023,23bd8b052afd3f30512a94625ceae745,23.0,0
2024,23ccaf10f9dd3ce53e1716979bf6a1e8,,0
2025,23dbe8c434f672e02604817f669cd345,5.0,0
2026,23df9e3af578b5b4e2371b41cc19847c,2.0,0
2027,23e04ae7f3715f35c47850040a2c9180,,0
2028,23e0a48e14b2bfbe3af5f65857e971e9,,0
2029,23e2f2306ebfb2557c780ecf06562459,19.0,0
2030,23e30379c1de1c544d2d0882f7be3ee5,,0
2031,23e5a3952e2c98f9453fee3e87059e85,7.0,0
2032,23ebff420a3fd3303fc6110ab5c67e83,6.0,0
2033,23eef47e047e2872f61918b6ee4b0dbe,22.0,279
2034,23ff6a2610b32ce4481c79329a08969d,17.0,187
2035,240130200687b43d8eab01eb19988794,10.0,77
2036,2401ed50fecaefad846cee694ad875c8,,0
2037,24079885beaa84fa06b9505a7098bd07,5.0,0
2038,240af60eb79a826382f93451db9d42c2,45.0,0
2039,240ea5fa81764700a72097b154bf6cfb,,0
2040,24123f00fb5a9db1adecfc103c25226c,9.0,0
2041,241556af57bd238fd14ff345b6832647,66.0,0
2042,2416da6e521e2ee841a50d8c407b63ee,2.0,0
2043,2417440161700eb50d84a5250fe72940,21.0,0
2044,241ade2ebf9a64f2e046a2aef29088ff,18.0,257
2045,24241fdf9a1fe724237438efeed70cad,14.0,283
2046,2425d3f27c9688a4e2014441f3cd516b,,0
2047,24285af8619372c95b76cacf8682ea34,21.0,229
2048,242f4c3d3286bd69377862db57b5ebd0,17.0,447
2049,2430afd2601323eb9cb995dbb2caa05b,2.0,0
2050,24448e7d237d22c1164222b2ed5d3a92,32.0,221
2051,2449f58b4cdbdb68ddff366f61019052,3.0,0
2052,244cd3dcec5274321f434bce156f61d6,12.0,0
2053,244e7d4b5e6204f4f09d3f0475a61beb,8.0,14
2054,24516c162476d3e63a0266a5930bb165,36.0,0
2055,2456ae08af55b9e66f6b81663a305623,20.0,280
2056,245789dc0ef4f0602b0f0d3becdec088,,0
2057,2460349b7a8f6f247a284ce7d97ed6dd,1.0,0
2058,246cea7afa6ae65fa8640f9081e26add,14.0,0
2059,246ecdbec7658c3e9143827120b1b1c4,,0
2060,246fc2f7d94fa26ad0ee695f422c4363,4.0,0
2061,24748ea6120eeccbdb3e9663375455cf,48.0,26
2062,247516d2211761f21b3095e35fbc9f7a,16.0,0
2063,247c94f5fd4a8f1c939966cf543c4d9b,10.0,0
2064,2484dae53d5bff85c244fd48dbef322d,33.0,20
2065,24885e7b1639cc2482032c78e5e9c1e1,42.0,4
2066,2488ab06b12756f92ea6ca353d4fa51c,9.0,0
2067,248a915d7c2791bf5b226af2f18cef59,1.0,0
2068,248adf22423a7b2f8b3bf707bc3fff0b,2.0,0
2069,2493f88d6608b6f165c2d0bd95219719,2.0,0
2070,249501601ddfcb56443f6b89e1bd8998,18.0,196
2071,249b01decbc26ab9f828834fb01438c7,7.0,0
2072,249f12f815a6f27dcf113a06271ee892,,0
2073,249f4ef006799c0151664f4a819e4f1d,2.0,0
2074,24a30f56164fd3f1fd78eaa74c9c7614,,0
2075,24a69f27f35f221e64b5e77d30811f3e,,0
2076,24a906ed1932dbfea83e9305a74e7d00,27.0,61
2077,24a960017021e0ec9975e894aa8a7b0f,,0
2078,24af2876e1b105388730f5fe55c964d1,16.0,0
2079,24b56f6163120020a5f05185d580217a,20.0,32
2080,24b5b5615481c32dcfff3276141193f3,4.0,0
2081,24b94535ec9d5d0112aaee3145e448a2,51.0,12
2082,24dcfa088ccddd1f1442c0f5e442999c,4.0,0
2083,24e8637952e58cfb51fbaef0b824b3e8,21.0,147
2084,24ec359b960fa137cf3a15d3bff5a946,17.0,461
2085,24ed3a4a0b6eed9c900b26e728e32b4e,11.0,251
2086,24ed743de24a5f789563ab9ea60aef46,17.0,0
2087,24efc1944bffa0a362245002f689ae3e,1.0,0
2088,24eff1be8b9dd04f4d3cfbbb65ae5aa8,,0
2089,24f06bba55860f6972448dea483ec398,6.0,0
2090,24f196562ab00c0162bfe078ec134182,12.0,0
2091,24f6decb53440a747662e6cbc680bee0,,0
2092,24f7a14a06d131d1369a0c9123c7d250,4.0,0
2093,25049fe1045eeb6323d9133ad49cd1ce,16.0,270
2094,2504cea14eea8b8925fda996186e6010,49.0,84
2095,250867518a32c5b5af95260ddb2fa524,1.0,0
2096,2515a514e3f8eaa648bb2a65cff01d8a,16.0,566
2097,251e76c7c2af063a481c26140e4e2bf1,19.0,145
2098,251f0e1186c3f7239eccc71fa99bc238,7.0,0
2099,251f1881220b7c61ade66d0304af0f49,5.0,0
2100,2521d43a3fe0bfd09f068ed90cd7f995,2.0,0
2101,2522f38a33c1147b08d9142cb905735a,,0
2102,25285ebd918eb13ae172333c1d3151cf,32.0,0
2103,252900cc02fab4060f161134afb70722,,0
2104,252abbb91ba1e47176bb12117fcd4c8f,,0
2105,252b285811584c702a9abd84ee54bf3c,7.0,20
2106,252d7f4fd2eb18887cd7e0c0a4472fe6,20.0,0
2107,252f11ea71d118bbbc58aaf4f1fc1fbf,2.0,0
2108,253097907e2f75809eb093c89c772331,1.0,0
2109,25325054c5403289ebe2f7d3cf7a6092,1.0,0
2110,253490d5fa095e95b8cedc3e299d5fe8,50.0,0
2111,253a04a5baa9b679dbac6d8f248c2df4,,0
2112,254245b8d0cab8fd6825a9368b1823db,10.0,35
2113,2542cfb5ed0d57e1ce9ffeb441fccb12,7.0,0
2114,254ad6bb5321c723f4e395ab27aa2318,20.0,150
2115,254ed886310cd99083e777c236ad79bf,,0
2116,255017fecd8f9508d225133f7b983840,13.0,153
2117,2553a78b654388df127f3463959c48d7,31.0,0
2118,25586b99bbd1eada4dd9333fa19c5394,,0
2119,255b36c9b4e5f185af04e4e54adf83ad,16.0,144
2120,2562b121d7da22fe4be79949d895b85c,24.0,108
2121,256310d3cce160636408b716e5a8c99e,15.0,0
2122,256849591377a62269ce00ea7be23692,,0
2123,256be4117846f83c78177fee4fb715cd,1.0,0
2124,256ebc70d430cede44191fdd0399de5e,13.0,0
2125,2571cb77cc6d8ff204a4623cd3e8219a,17.0,0
2126,2572239be5b91f08625268fdf920e8dc,5.0,0
2127,257a78efd341563c2110853c884d9ede,17.0,0
2128,2583049e5510b8461d8b4f8b7542b4a5,10.0,0
2129,25848055cfeacc2666f699f6f14989dc,2.0,0
2130,25864fdab59b51daf1d5f5a072544223,7.0,0
2131,258a39148a999e102948403bbf169e67,,0
2132,2592b3c8b097770a231c8ea9e9020cde,9.0,151
2133,25930f25d790c4618f97c8c37be0c72f,4.0,0
2134,25934a7ae4989a06cc72c6be1edd8564,,0
2135,25955d2171b794cfa501101592318095,15.0,35
2136,259d1a5c0bbb5f7fe8242a312dd8d5fc,13.0,0
2137,259e9cebcb7ae5e17646ea6640a11e6d,41.0,0
2138,25a22e345c00d171577c3596770702a0,8.0,0
2139,25a57cfdda65f65713aa67e272a07c80,16.0,4
2140,25ac61f3b42b316408096f201cb2e2ec,14.0,13
2141,25b1616dd07c3743db7e1245784b7137,,0
2142,25b360af4b5d49cabe037af514dee1ce,2.0,0
2143,25b508eaa45129171f5ed366eebb925e,2.0,0
2144,25cd76d371046531345ab9827c1ba318,5.0,0
2145,25ce33d2f8dc5c00d777e0601d6ceb78,,0
2146,25cfa7a807ea9a10ba58ff763b75749d,,0
2147,25d33f7e862a3fa5345693df2e77fb64,40.0,10
2148,25d359ed4e75aee0e5fa5e867375e869,15.0,0
2149,25d668e033308ca9cf49a0baca0af41c,,0
2150,25d8f3f72243cf3d0126b8bc8aeb6323,9.0,213
2151,25db34117e6f57724886f20842f08ea3,11.0,13
2152,25f0092271da22ca09f50edd9c49237b,34.0,0
2153,25f5627b303f54b10ec50d73018b83b5,47.0,0
2154,25f62d8d52a53537ba58e4d795331c1b,1.0,0
2155,25f99920e2f7a54fa50196240fe19fdc,37.0,12
2156,25fbe69b3e0844a1a8d38e17b226da5f,27.0,0
2157,26011a52ce358b099407ff8f383b01c1,1.0,0
2158,2602fc1e9bbfa14e394a9372fe5fe050,3.0,0
2159,26080c7e89cfe4b585c73360dccc251a,6.0,0
2160,2608e64c9ccf29267a80c68e3ad56b38,8.0,17
2161,2609b61a2db2ea4f2f64206b7fe2c3ef,32.0,0
2162,260b09a603d74d43db73487d03f9e67b,33.0,45
2163,2614dcc5b6497ccedd297c6766b63766,49.0,0
2164,261b1cfdda21d3d88ce79af98da186cb,2.0,0
2165,261f143fdeb2be6416547a26f7643bae,36.0,59
2166,262044c142b06fe721b3569e9b478aa0,3.0,0
2167,2623c8943a377f8a2c2e7bb78bd99bab,,0
2168,2624fda6cad53b26dfc401ae031eac61,7.0,0
2169,262c3cdfc2abf453bd1fdc3081a185b0,6.0,0
2170,262e1df2efabe463b36f8b400b54b5d5,1.0,0
2171,262e83c41b950843cea351bce6b638d7,19.0,265
2172,262f07c2f66ff59c3b1e4f3425110f07,21.0,0
2173,26334ddd17b4810985e97ffe90b55773,,0
2174,2637365ec037f25139984ccf92fa8b00,27.0,264
2175,2639fe87a1dc0833ed2e96ccf8a24de7,16.0,0
2176,263ff5a75d32db75824618f25c989597,,0
2177,2645cd1d29c11e4e30681581ecfce6a6,19.0,0
2178,26482e7c49c00393476d2348a327ffe8,24.0,5
2179,2648b4c63345fb5cf8c1f5fbd30c5a30,2.0,0
2180,265281ec43a01550c03506d27c51001d,,0
2181,2653b8c6dc4d260ced1d13e867d6876b,30.0,77
2182,26574be57804c770c7635d4a57808c09,,0
2183,2662fc22eeee39b8ef9cb9d316c50ad0,2.0,0
2184,2669cbffd7e95a907601787bb61ddbe3,19.0,0
2185,266ca0e647d30663ebcd630acb5c066a,,0
2186,266e22e9a4f76cb775ecbe7b0ab78ec0,,0
2187,26787c14135e0ee2061a27902ec307c7,16.0,160
2188,267b05602d34c3088d1beee6c4232b59,,0
2189,267c4263093ef0bc47e7ab7507832684,46.0,47
2190,267f2adda5886afccd5eeec0bcce60da,18.0,0
2191,268bb4a10d5acc081c7d13b2211cc7a1,3.0,0
2192,268eb8231015a381094dc4ccb0947b80,,0
2193,2692071b1946117b4d95873f05936d15,1.0,0
2194,2694c646614fd6fe5193f2035408b210,18.0,252
2195,2697fb0d7d0b663e014f14b03a85771e,6.0,0
2196,26991f3114542d005723aa5c16bd7369,,0
2197,26997794c6853d34a4e394a3b6f5beab,15.0,0
2198,26a62a0c1b8813ab31cc3a01a293e8af,1.0,4
2199,26a8ce65e69b0e20f1ddd33bdcf504ee,,0
2200,26a93753f96bbb06a8e89462595795c7,46.0,0
2201,26ab576cdcd7dd42a17b3ae7cbdb0b75,27.0,0
2202,26adc912481e99aa163dbf2cc66876f6,7.0,0
2203,26ae664f5f8426e0c5dd466afd677c2c,28.0,0
2204,26afbda498735074b0abfbb48357ea9b,,0
2205,26b9dd3bf326ad096d71579e576c10d9,13.0,0
2206,26c1d0eb7a97d05c0a8ca8c5c84e9453,9.0,0
2207,26c2dc90035265998dfcee288a7a4200,17.0,215
2208,26c33135cd4e53550d58a642aab835be,16.0,0
2209,26c8341d0bace53469b25d16bdf0fb43,15.0,273
2210,26ca5050a17b715c5945e5d104a8e831,9.0,179
2211,26cfc984d1ef5b5692df8af86e5c0648,3.0,0
2212,26d8176cdc0a526acbe9250cee2f85ee,8.0,0
2213,26dbc5e9539081c744988092f7215db5,1.0,0
2214,26dd42449a4695888f12f03ea0a811ff,43.0,0
2215,26e0c65f7164bacd20891e9751eeedce,12.0,210
2216,26e74b87576e77718bf7262d7ab8fbf9,,0
2217,26ed59640d623b9da32ee76794494977,,0
2218,26f06e369268d0fbb7ad3fc145d373b6,1.0,0
2219,26f615632962a5a28f5b695d7801e11b,9.0,0
2220,26f8eb573559274a4bd0b5cd798da208,4.0,13
2221,26fa3a0ef3fb202c0c964da6b5832c29,4.0,0
2222,27001b6c05bd32763e758946e3f2c199,1.0,0
2223,2700cabba26bddd339cfa1857d01ca77,3.0,0
2224,270a5df33f0f46df5ca0564f4d2c15d7,13.0,0
2225,271423676fe9b71dc7e16dafe73b97ce,1.0,0
2226,271467cb903c65f02aaab6e5bb9c685a,1.0,0
2227,272053ff2fb6d0824fc2a8203cfce634,9.0,0
2228,27235b07d3176f8e9e49e9dd0aac5d31,8.0,0
2229,2724764c3b68dce382258bfcccb3792b,5.0,0
2230,2725ef776c4dcf4cd78ae466407df7f3,5.0,0
2231,272831d152c2754030637314c56cc00a,18.0,4
2232,272ec46bc0227e6b748c8570d328a13f,23.0,245
2233,2730de71a5551647262d6beb6d7b310b,13.0,0
2234,273458432cc19f0cdec112eeeed87115,4.0,0
2235,2738b0f08a2f5ba0fa2b17a02091855e,12.0,0
2236,273b249e5f2e2d94e6be258ab2756bc2,2.0,13
2237,273d667aeb4dc2fc237355d44a5040df,1.0,0
2238,27409d62c41c7ec0cbcde0388025cb50,43.0,0
2239,2740c1c7c802670ad2dd76d5374ed79a,30.0,102
2240,2749bb9576992c2322dfffcbe73ab0c2,18.0,0
2241,274a6f87df731826d2aca5b725d8606b,21.0,0
2242,274aaf81e403f30796cde0d64fbfead5,,0
2243,274d45d9aae803b5baa81d1799e87536,9.0,0
2244,2753094c9f9342acbafb8bfb69218070,2.0,0
2245,275a412ab2153aa4e2bc20633c71b99e,16.0,7
2246,275b580fcc25a0aa526650dcaadbe7c8,12.0,0
2247,275e8b068786c83bb294d91e5a1a6c79,6.0,0
2248,27698bca55e5bedd3dbae6a48c1c63a7,5.0,0
2249,277193086ebcba3c07619304b6347f30,9.0,174
2250,277af54215d45d71f8ebac4966a28a39,1.0,0
2251,277b3d3f57f8b28d23ab3c9b0190f1cc,1.0,0
2252,277ed61f882b5eba7932153c20c66ade,1.0,0
2253,27873f6d432dc08c3253c561cf35deca,8.0,0
2254,278ad82255aac5124dc34e9a160f65c0,7.0,0
2255,278b8753b081519818ac5c02e51b0834,1.0,0
2256,278dc21848dd9f7ec67eafa1aad6cb28,15.0,208
2257,279041a249c7f4fb6798af1ee838430d,,0
2258,27906db94ceabad4992489a8b0a5804b,65.0,0
2259,2792bddfb2bb2b69e41af0b8c781ad18,1.0,0
2260,27963a45bda19edc2f722de76faa9b12,,0
2261,279b2b681d165e20664c377bf8e7503c,3.0,0
2262,279f5190045dc9c3989e12b423e1053d,9.0,168
