"nr_documento","tipo_empresa","cidade","estado","subsegmento","segmento"
"fb16dc4a6360c84f9ea6c117bf0c82e7","PJ","João Pessoa","PB","Supermercados","Supermercado/Farmácia"
"e48e0600eb987b8229fbb31bd5a5183d","PJ","Embu das Artes","SP","Alimentação Rápida","Alimentação"
"2b6288f6decd3f37bdeb74b48b7bc45d","PJ","Curitiba","PR","Alimentação Rápida","Alimentação"
"0889709c89ab484ac957dc1ca54de4a5","PJ","Garanhuns","PE","Bares e Restaurantes","Alimentação"
"cd5ad4af8c93ed6705223db009fa7d75","MEI","Fortaleza","CE","Saúde","Bens duráveis"
"e8cf9e4f75316cf4e58e3448a1d99d50","MEI","São Pedro da Aldeia","RJ","Alimentação Rápida","Alimentação"
"757eb63ea33daf93eb0ffa07dc51a5eb","PF","Diadema","SP","Lojas Diversas","Bens duráveis"
"43f6866007bea5663332d67ae8afd9cd","PJ","Águas Lindas de Goiás","GO","Saúde","Supermercado/Farmácia"
"234d4290b178e0971581fb30ba29d5b7","PJ","Presidente Prudente","SP","Alimentação Rápida","Alimentação"
"d22a60f0a2009f2a4100c8787d1ad750","PF","Brasília","DF","Lojas Diversas","Varejo"
"0e401b36b6c7382c95bc3bfb4da713ec","MEI","Jacareí","SP","Alimentação Rápida","Alimentação"
"9b7ca0892144f57e0d1a56a75735b355","MEI","Nossa Senhora do Socorro","SE","Automotivo","Serviços"
"ef3c601a3fcc6da80c681635eb596350","PJ","Bodoquena","MS","Lojas Diversas","Bens duráveis"
"dd0eb3ee4c7c2fbe0a1db3e1622fd921","PJ","Natal","RN","Lojas Diversas","Varejo"
"a5814c1e8e4a0a1bbb253882fce36468","PJ","Alexânia","GO","Alimentação Rápida","Alimentação"
"ba887c76863747db5418ff8e06b2ab4b","MEI","Rio de Janeiro","RJ","Atacadistas Gerais","Bens duráveis"
"bc32db901d6d7930a0cfc7e490a803e7","PF","Duque de Caxias","RJ","Lojas Diversas","Varejo"
"51ecda1ce4795a8a152299b79fde6b5f","PJ","São Paulo","SP","Automotivo","Serviços"
"6154ecddac5e2a9b4e32c2ef649439eb","PF","Formosa","GO","Lojas Diversas","Varejo"
"9e10bc02bacdb7b24f6509e4d2e7d831","PF","Caruaru","PE","Alimentação Rápida","Alimentação"
"1c41ef1ff2d9bf61f809131fb8aafd5a","PF","Várzea Grande","MT","Supermercados","Alimentação"
"e504de610bd0a7c3091c589fa41714ae","PF","Campo Grande","MS","Lojas Diversas","Varejo"
"b87344440eede92328baab4f08221098","PF","São José dos Campos","SP","Vestuário","Varejo"
"1cd6b87bde727987fdfa2ef9933748ba","PJ","Goiânia","GO","Outros","Serviços"
"fb1530fc517ea298b0bf0ff6fd414ea3","PJ","Araguari","MG","Bares e Restaurantes","Alimentação"
"20425553aedd445df435f15dc9f6ed2d","MEI","Ferraz de Vasconcelos","SP","Lojas Diversas","Varejo"
"3875ca40a962c7469dbe9d6123cbf714","MEI","Jaraguá do Sul","SC","Outros","Serviços"
"0adfc6913d0ea91d157b0a3363df3e12","PJ","Santa Rosa","RS","Bares e Restaurantes","Alimentação"
"a4eb5ac84f058ee48a7b148d8ed1290a","PJ","Maranguape","CE","Alimentação Rápida","Alimentação"
"d277a7baacb59122df0f800267f4f9a0","PF","Capivari","SP","Alimentação Rápida","Alimentação"
"17c0c75f992f51935e996edf433d48d2","PJ","Santa Rosa","RS","Lojas Diversas","Bens duráveis"
"6c54a39e4710b7dae9b20162e4493cf5","PJ","Itabira","MG","Alimentação Rápida","Alimentação"
"ee85586edde70dc69d5f5be724f9cc3e","MEI","Rio de Janeiro","RJ","Lojas Diversas","Varejo"
"e759595410f913aaf226570e1885f7aa","PJ","Caçapava","SP","Supermercados","Alimentação"
"7bd904bafe7c119d2b187b84ec8cc956","MEI","São Paulo","SP","Lojas Diversas","Bens duráveis"
"9703d2f69851ab68efd9416f43d21684","MEI","Ipanema","MG","Educação","Serviços recorrentes"
"de4070bf3f9bbf0b8b95e19c5d667349","PJ","Limeira","SP","Bares e Restaurantes","Alimentação"
"bf52239cff7804e6996e2e760ca89f56","PJ","Fortaleza","CE","Lojas Diversas","Varejo"
"1e93e3f31ca5d362d306eed65e1829e5","PJ","Porto Velho","RO","Material de Construção","Bens duráveis"
"2785043f6c38b863d04e2e866966119e","PJ","Rio de Janeiro","RJ","Alimentação Rápida","Alimentação"
"86c202975e42a910fe7e5e58676884c1","PJ","Tijucas","SC","Automotivo","Serviços"
"ae9d1734393054653136e8562075b1dd","MEI","Pontal do Paraná","PR","Vestuário","Varejo"
"047ba86960634476c8abf05483ae5d26","MEI","Ribeirão Preto","SP","Outros","Serviços"
"6c0e59f292cadfec170c4de08ff427e4","PF","São Francisco do Sul","SC","Supermercados","Supermercado/Farmácia"
"5f9d951c621713c21484921f7e8d3001","PJ","Aquidauana","MS","Bares e Restaurantes","Alimentação"
"e8beb9f6249b5f54dfe2dcd45d92fb83","PJ","Bauru","SP","Bares e Restaurantes","Viagens e entretenimento"
"e6c3d1f0792c303065bbd18b3c3edae8","MEI","Curitiba","PR","Alimentação Rápida","Alimentação"
"03ce05cf28f80597d023f9ae2288f567","PJ","Goiânia","GO","Alimentação Rápida","Alimentação"
"56084480593942f5d4ead17f19e44b29","PJ","Castanhal","PA","Bares e Restaurantes","Alimentação"
"09e1309e11879acbff1736e56302c959","PJ","Escada","PE","Lojas Diversas","Alimentação"
"ed48a6a663ae744d582203d2c68b0521","PJ","Conchal","SP","Lojas Diversas","Alimentação"
"95ee8496a4eab2d9a767bf25af220414","PJ","Guarulhos","SP","Saúde","Supermercado/Farmácia"
"4f1a90dc46fb056acc8ce1a51628fba7","PJ","São Paulo","SP","Atacadista de Alimento","Alimentação"
"66a521166ab3b96c934b031f4910e513","PJ","Itabaiana","SE","Material de Construção","Bens duráveis"
"3fb131722d74b66411ce62131f522f51","MEI","Jacareí","SP","Alimentação Rápida","Alimentação"
"ddf27df79f52ebeea6e8ae2b1adee0b3","MEI","Araçatuba","SP","Automotivo","Serviços"
"1c2da787cbdf76c76e569f39ce90336e","PJ","Florianópolis","SC","Saúde","Serviços"
"881bd2803ba331d1625da0a74b7b5e20","PJ","Curitiba","PR","Vestuário","Varejo"
"051bf623726b63031c57c771724f50db","PF","Indaial","SC","Supermercados","Supermercado/Farmácia"
"389377e0367c2264cfcfb2d4ebba5488","PF","Brasília","DF","Lojas Diversas","Varejo"
"7089ce1da0f3cd0f3b59405c8b0bdbe1","PJ","Leopoldina","MG","Postos de Gasolina","Posto"
"24e2316bc8fe1fdc35c0b80cadd38ad1","MEI","Vitória","ES","Outros","Serviços"
"e5816d48e8dd965335ef393e8d011506","MEI","Cambé","PR","Alimentação Rápida","Alimentação"
"76ecd411119d504655fd29ed8f8e0741","MEI","Paudalho","PE","Bares e Restaurantes","Viagens e entretenimento"
"25c3aadfb52684e6c280571e3dce64e0","MEI","Angra dos Reis","RJ","Alimentação Rápida","Alimentação"
"331bd430d989de5ad7865a60bbcbdbdb","MEI","Taubaté","SP","Alimentação Rápida","Alimentação"
"4f1a90dc46fb056acc8ce1a51628fba7","PJ","São Paulo","SP","Atacadista de Alimento","Alimentação"
"bc4192fb5d11c335a53bc1e2c2dc895f","PF","Guarulhos","SP","Vestuário","Varejo"
"14e2ba17368db59ccbb7fbbc89ba1218","MEI","Itu","SP","Automotivo","Bens duráveis"
"df8868d351dfa4815ca98f096aebe88d","MEI","Rio de Janeiro","RJ","Lojas Diversas","Varejo"
"9586b43f306e40ba483e8d57a1b5db3f","PJ","Anápolis","GO","Alimentação Rápida","Alimentação"
"092c4c36522deb788a38e5c67fe8c728","MEI","João Pessoa","PB","Outros","Serviços"
"b6cf80670ebbaa9ae06e39c2bd5c9830","PJ","Nova Iguaçu","RJ","Saúde","Supermercado/Farmácia"
"e5708e9807da3b71d77d080261e4999c","PJ","Caxias do Sul","RS","Saúde","Serviços"
"7092c8394b6e051d8f4e7414d2e2b46e","PJ","Rio de Janeiro","RJ","Lojas Diversas","Varejo"
"022968b2a8d62a287c42bc8685584dd0","PJ","Maringá","PR","Lojas Diversas","Alimentação"
"b32224c327ec7bf39040db15f9bea106","PJ","Campos dos Goytacazes","RJ","Alimentação Rápida","Alimentação"
"d5f9b440480065a4fb9a7aac1a41d89c","MEI","Niterói","RJ","Saúde","Supermercado/Farmácia"
"2c353490b470a1d90589764be8788878","PJ","Duque de Caxias","RJ","Bares e Restaurantes","Alimentação"
"8522f6888a52be99020298482a183482","PJ","Caraguatatuba","SP","Material de Construção","Bens duráveis"
"02d9d99d54ee0b177a9dea45b4f59f42","PF","Cuiabá","MT","Material de Construção","Bens duráveis"
"00be9d677887880631b124309edb29cf","PJ","Londrina","PR","Automotivo","Bens duráveis"
"d2ad825f77f8a9456f7beb5793f89ee9","PJ","Diamantina","MG","Atacadistas Gerais","Bens duráveis"
"0abf51ddbd1868d66b3bbe3e88e4d035","PJ","Recife","PE","Alimentação Rápida","Alimentação"
"528447c22108d897d4561c8cb83d9c6f","PJ","Marataízes","ES","Alimentação Rápida","Alimentação"
"dd81ddf9d1f5d50193d2f2626a28896c","MEI","Novo Gama","GO","Automotivo","Serviços"
"58c538c65899c38d17dda3d653f31059","MEI","Patos","PB","Outros","Serviços"
"7bc4f9267baa378d05586f1f097537e4","PJ","Três Coroas","RS","Atacadistas Gerais","Serviços"
"1a0710e04e8a604fe29edf11864bf4f2","MEI","Abreu e Lima","PE","Saúde","Bens duráveis"
"a0c7f0a6697111cdfc3c2ed8512c7a2f","PJ","Londrina","PR","Lojas Diversas","Varejo"
"642e90f3bf0b81d69134482d65871790","PJ","Saquarema","RJ","Atacadistas Gerais","Bens duráveis"
"52453703816198f63b000e1da76e83aa","PJ","Curitiba","PR","Material de Construção","Bens duráveis"
"0ec4a2e37d9a9d9b06c2e8b3c2a50409","PJ","São Paulo","SP","Bares e Restaurantes","Alimentação"
"ee8ae198156f81a88174ef4bf8818250","MEI","Recife","PE","Alimentação Rápida","Alimentação"
"7d573876253ddc59c0e77d6a06053b80","PJ","Nova Iguaçu","RJ","Bares e Restaurantes","Alimentação"
"d54299f1c058fbc0142f1c918d62f9e9","PJ","São Gonçalo","RJ","Bares e Restaurantes","Alimentação"
"52d46ff4fa91df9e2cc7f0829d1ad20a","PJ","Rio de Janeiro","RJ","Saúde","Bens duráveis"
"7e84b424e067a3c44b8b7e5f2acb0005","PJ","João Pessoa","PB","Saúde","Supermercado/Farmácia"
"a89a47baf9f3f8b873f1ab31b9ede3eb","MEI","Cachoeira","BA","Supermercados","Supermercado/Farmácia"
"85459614c8dd7c56d12f48bdfd718b1d","PJ","Limeira","SP","Educação","Serviços"
"86a783c14cd65a37ea322ee87e1605d1","PF","Mesquita","RJ","Lojas Diversas","Varejo"
"8bf72d42598846482bcc2fad72640cca","PF","Várzea Grande","MT","Alimentação Rápida","Alimentação"
"cd7bee6c49db077b99392ddca51723e9","MEI","São João de Meriti","RJ","Outros","Serviços"
"52051623b0efeae5067a55f8debed70e","PJ","Alvorada","RS","Vestuário","Varejo"
"acc1e6edfbc2fa52303ff9e9f99fec3e","PJ","Alexânia","GO","Alimentação Rápida","Alimentação"
"c992499377d64deb7a2cc4e72b5b0f00","MEI","Campo Grande","MS","Lojas Diversas","Bens duráveis"
"8fd9e7a1ae92f5323c0eab6bf5eda955","MEI","Salvador","BA","Alimentação Rápida","Alimentação"
"be16abf555f21fb9b5ab1f77e1a92686","PF","Hortolândia","SP","Outros","Serviços"
"71a29e2b07c6e65f50d7d83d351053cd","PJ","Cabo Frio","RJ","Alimentação Rápida","Alimentação"
"ec2b85ad530c8cd61ba1e99ce5f5af18","MEI","João Pessoa","PB","Automotivo","Bens duráveis"
"390ceeaefb4c16cbb84f454ab6b9f3e0","PJ","São Paulo","SP","Alimentação Rápida","Alimentação"
"2eaca446b6f7271583b847ca11c6d61b","PJ","Duque de Caxias","RJ","Atacadistas Gerais","Varejo"
"b94e646d4e33e0baed42d95f3613ef1a","PJ","Maceió","AL","Supermercados","Alimentação"
"edb78ffe14015af9d5a0a8db1f7ff402","MEI","Brasília","DF","Supermercados","Supermercado/Farmácia"
"8072172b30bbb7dbe17bd08f11808aca","MEI","São Paulo","SP","Lojas Diversas","Varejo"
"0f2bacc72d701b50c79a3da1536594ea","PJ","Penha","SC","Material de Construção","Bens duráveis"
"f06b49245e6d3ad959d7c3af6af7d8fd","MEI","Passos","MG","Lojas Diversas","Alimentação"
"fd9ed728861bc5d0d9702c61a8e2f2dc","MEI","Sao Gabriel","RS","Vestuário","Varejo"
"ddf2cdab30f5dbaaf96d34db4e0b1431","PF","Carpina","PE","Lojas Diversas","Varejo"
"a2e734e8d2afd968acb721f6e97ec08d","PJ","São Paulo","SP","Outros","Serviços"
"588345805312e2a60cb1f0209fa3f079","PJ","Luziânia","GO","Atacadistas Gerais","Varejo"
"2edcd2fcebc5d721fd08086110fc9597","PJ","São Gonçalo","RJ","Outros","Serviços"
"5ca6867e33f86cb3fb79cca9836f60ec","PJ","Petrópolis","RJ","Alimentação Rápida","Alimentação"
"088eda8eb089a46140f51e4715c35a32","MEI","Rio de Janeiro","RJ","Bares e Restaurantes","Alimentação"
"5c6fd1a283eb6de6b0bc7da3bec3c501","PJ","Fortaleza","CE","Vestuário","Varejo"
"c87abb6adf29d5869c4618cf0139c36d","PJ","Camboriú","SC","Lojas Diversas","Supermercado/Farmácia"
"147a072387abbf59d25da2d40f83c93b","MEI","Itapeva","SP","Outros","Bens duráveis"
"ca9a43220d4c148cf9235d917a935a08","PJ","Rio de Janeiro","RJ","Atacadistas Gerais","Supermercado/Farmácia"
"781d46679de64b7d208a13064a18c285","PJ","Anápolis","GO","Vestuário","Varejo"
"c1135be71e2f6eb89aff40eb96944df8","PJ","São Luís","MA","Outros","Serviços"
"d490b0fe3c2fc68b6814331ab0d9f493","PJ","Limeira","SP","Postos de Gasolina","Posto"
"e6f25d28a18c94ed0bca0645b8b01dc1","PJ","Belém","PA","Postos de Gasolina","Posto"
"8d49147d834dd9bde33f8b277419e431","MEI","São Luís","MA","Material de Construção","Bens duráveis"
"d93d3879f5fc8b4b9287be98f7de470f","PJ","Várzea Grande","MT","Bares e Restaurantes","Alimentação"
"6cf731f48682b0fdbfe7ee70916e2b03","PF","Recife","PE","Lojas Diversas","Varejo"
"f029aa818c131398d2ec036ea4a841f3","PJ","Aparecida de Goiânia","GO","Saúde","Serviços"
"53df4d44628f3870f5891c1bf53d222a","MEI","Barueri","SP","Outros","Serviços"
"1c5960b54c2f2e266230fa7858d398da","PJ","São Carlos","SP","Material de Construção","Bens duráveis"
"7b5ca7d5890edb34c38966d6b4c3b423","MEI","Campinas","SP","Lojas Diversas","Alimentação"
"64c953fc6b4a3e440b09f517a622d117","PJ","Salvador","BA","Academias","Serviços recorrentes"
"4d0fef89bb35b7ef500b72cb3c51f99a","PJ","Aparecida de Goiânia","GO","Lojas Diversas","Varejo"
"a5c49507e33e33ca71fd7500ee9a7c94","PJ","Sorocaba","SP","Vestuário","Varejo"
"ef66c9fca7e7a735257f59fd0f41bbc7","PF","Petrolina","PE","Supermercados","Supermercado/Farmácia"
"09aaf5cd36bd935be3e01d643977e5ff","MEI","Balneário Camboriú","SC","Outros","Serviços"
"9f3a2d9f477a06db3079f9d5348537d8","MEI","Muriaé","MG","Vestuário","Varejo"
"f6536cf029fdb35c044c642be9beca5f","PJ","São Paulo","SP","Supermercados","Alimentação"
"764b8b1809a27dbb52d6362e99c39566","MEI","Foz do Iguaçu","PR","Alimentação Rápida","Alimentação"
"ea00ebaf4a42e815b443d5e495044a78","PJ","Novo Hamburgo","RS","Saúde","Supermercado/Farmácia"
"6c2c10fbe772b48030c57b5f1651f691","PJ","Fortaleza","CE","Lojas Diversas","Varejo"
"125ceccaa7f53436476e89136b819d53","PJ","Fortaleza","CE","Outros","Serviços"
"e6ed6171faef8ff9f6f4e90a8b27e9ee","PJ","São Gonçalo","RJ","Automotivo","Bens duráveis"
"cf69be60dd540309a99d56e5f670528a","MEI","São Paulo","SP","Automotivo","Serviços"
"ce20c17549d8b841f6821ff989a013fe","PJ","Assis","SP","Lojas Diversas","Supermercado/Farmácia"
"5da0cc23a1216cf148b1dbdc705cc602","MEI","Castanhal","PA","Bares e Restaurantes","Alimentação"
"af02279e6f25ea0e6fdf020c1df9af7b","MEI","Quatipuru","PA","Supermercados","Supermercado/Farmácia"
"095a4812618b7ee04ecc4e3b2851d8d2","MEI","Carapicuíba","SP","Alimentação Rápida","Alimentação"
"366843467cbd232a1a3feac2f236d77e","PJ","Brasília","DF","Lojas Diversas","Bens duráveis"
"4600b69a26c7c240222e0dccb8560a9f","PJ","Rio de Janeiro","RJ","Vestuário","Varejo"
"ab435bf3a83aaafd621e376631e39e7f","PJ","São Paulo","SP","Alimentação Rápida","Alimentação"
"28860ffc1d4cd85594f8bc2ab4b10f3e","PJ","Campo Mourão","PR","Outros","Bens duráveis"
"345b4dc91551345af38c7a2f75fb1960","PJ","Taquara","RS","Vestuário","Varejo"
"8ea40e77c2637266f84cb5a7ed4ad69c","PJ","Osasco","SP","Lojas Diversas","Alimentação"
"64e75b872830fbdae7fbc3abf274d244","PJ","Garopaba","SC","Bares e Restaurantes","Alimentação"
"030956d983b29f537523c967aef349ce","PF","São Paulo","SP","Lojas Diversas","Varejo"
"4c56be13fec53bd0f892eed7815cf499","PJ","Mossoró","RN","Vestuário","Varejo"
"f3ee25c9a5a5424f7ca911a320c0b877","PJ","Três Rios","RJ","Alimentação Rápida","Alimentação"
"43ab95d81f8815bc737ee38aeac19ed1","MEI","Porto Ferreira","SP","Material de Construção","Bens duráveis"
"9e7a8dfcc39ebb2cb65d8b70128b0e5d","PJ","São Paulo","SP","Atacadistas Gerais","Varejo"
"628c9b5cd28633a906ef6a20b51e5b19","PJ","Mossoro","RN","Alimentação Rápida","Alimentação"
"c1d21cfcb39eecfca1b92cb5ab218ed4","PJ","Venâncio Aires","RS","Supermercados","Supermercado/Farmácia"
"15d04f4060f407c1b2381a4b37916b85","PJ","Rondonópolis","MT","Bares e Restaurantes","Alimentação"
"a3aa20b7a74969d9d5bd4f6a76a5936e","PJ","Pindorama","SP","Saúde","Supermercado/Farmácia"
"ed45dd8c14d0a6e9d7a9cf9f1ce256ae","MEI","João Pessoa","PB","Lojas Diversas","Bens duráveis"
"ded4d7a9d876ebf9dfdd656b5ac9ae88","PJ","Cascavel","PR","Outros","Serviços"
"979097bec2ced0bebd1c90eec304ec22","MEI","Nova Lima","MG","Alimentação Rápida","Alimentação"
"4a0f7e212f18e776326b3c1c085c4e09","PJ","Rio de Janeiro","RJ","Lojas Diversas","Bens duráveis"
"dc88542fd8d1076c19fa614b3106cf15","PJ","Amapá do Maranhão","MA","Alimentação Rápida","Alimentação"
"9f9dcafcce9283a67f1b05e80ac3e801","PJ","Uberaba","MG","Supermercados","Supermercado/Farmácia"
"454d88ca8de266eeb17bda93186d61a5","PJ","Recife","PE","Alimentação Rápida","Alimentação"
"d10dcedd5b0b4a2db4d4b416171458b2","PJ","Brasília","DF","Bares e Restaurantes","Alimentação"
"3ed5296eb62da714f231f417ac15f18a","PJ","Campinas","SP","Alimentação Rápida","Alimentação"
"07e34e07fe7f6fed9b7fcc133dba9e28","MEI","Aracaju","SE","Alimentação Rápida","Alimentação"
"0b78e5705161485f4921c17ed3ac7d7e","PJ","Xangri-Lá","RS","Lojas Diversas","Bens duráveis"
"aafe00dc992016c4ed139ef1c5a469ba","PJ","Paulista","PE","Outros","Serviços"
"5b2ca996d74897edc1735c8f57044d68","PJ","São Gonçalo do Amarante","RN","Saúde","Supermercado/Farmácia"
"683d922ae4b243925dc6bd214f752cbd","PF","Paulista","PE","Lojas Diversas","Varejo"
"557ff7f5a8cb7179b53d38bc6f59ed30","PF","Feira de Santana","BA","Lojas Diversas","Varejo"
"87156fb57673ed1e7b6039268aea0313","PJ","Salvador","BA","Vestuário","Varejo"
"26d01893380a21a7e245a904fcf52564","PJ","Dourados","MS","Lojas Diversas","Alimentação"
"d5d4d7271800e30429eb453d310ad02e","MEI","Natal","RN","Supermercados","Supermercado/Farmácia"
"a9fcd6df96d34b5a8ddaf8cb2fcaeebc","PF","São Paulo","SP","Alimentação Rápida","Alimentação"
"0809f5fbb455c5284a0f501ef4dd583c","PJ","Volta Redonda","RJ","Outros","Serviços"
"10b3b5a8391b2b3203a06a626dbff5da","PJ","Porto Alegre","RS","Atacadistas Gerais","Varejo"
"fdd6e95b5c644b351bd9164e06eee647","MEI","Muriaé","MG","Alimentação Rápida","Alimentação"
"2706129e83baa4d6684b4539f6b3b44e","MEI","Araraquara","SP","Lojas Diversas","Alimentação"
"f7c925d5b426238a218bef5c3e6fc0f0","PJ","Curitiba","PR","Bares e Restaurantes","Alimentação"
"6d202832c87860085870681f29e57e09","MEI","Ilha Comprida","SP","Material de Construção","Bens duráveis"
"3e62eaaca90ad8a2c82ce4168b119d14","PF","São Caetano do Sul","SP","Lojas Diversas","Varejo"
"f63bfd502d260f5cc9df37e1954bf9aa","PJ","Florianópolis","SC","Lojas Diversas","Alimentação"
"3770d31af73f23257c6b68c721024e93","MEI","Registro","SP","Alimentação Rápida","Alimentação"
"d4921dc7aae1c51689cba2b4a98a6380","PJ","Pedro Osório","RS","Lojas Diversas","Varejo"
"e50c69c0d9138f6b1cf0cbfac318a56e","MEI","São José dos Campos","SP","Alimentação Rápida","Alimentação"
"8089bb691d601a6c40a4f1aa1d31fad6","PJ","Duque de Caxias","RJ","Automotivo","Serviços"
"9e364ccffe114854b1b6834669597328","PJ","Valparaíso de Goiás","GO","Lojas Diversas","Alimentação"
"7d26e4703b2e61d1a34417c7df645016","MEI","Cariacica","ES","Alimentação Rápida","Alimentação"
"2795311cdb3fab61a60e6e2ebc8c8225","MEI","São Leopoldo","RS","Material de Construção","Bens duráveis"
"3439878ac2f748467d01862346d5a7a5","PJ","Castro","PR","Alimentação Rápida","Alimentação"
"6d862d0f42e3fa5665e5718164c5b9de","MEI","Mossoró","RN","Outros","Serviços"
"f90d66558654c6154f29efb59643fcab","MEI","Campos dos Goytacazes","RJ","Alimentação Rápida","Alimentação"
"5ea6752df14b9f33011ad332f867bd5d","PJ","São José do Rio Preto","SP","Vestuário","Varejo"
"6b8c082a13ea1db5572054d15013d234","PJ","Paulínia","SP","Outros","Serviços"
"e3aec4864a3221d1b68792ca76e5692a","PJ","Caruaru","PE","Alimentação Rápida","Alimentação"
"2139eedef2166abc58d5bc1708eb2bae","PJ","Brasília","DF","Automotivo","Bens duráveis"
"143e5376e801cd002d38e68a3cf6b1ad","MEI","Olinda","PE","Alimentação Rápida","Alimentação"
"07468f243c1cc860909a85a5a746fe0f","MEI","Cruzeiro","SP","Alimentação Rápida","Alimentação"
"8b610e6f0182d6abd6e5e620133c0cb8","PJ","Campo Bom","RS","Outros","Bens duráveis"
"24de5c5ca2e1a7e716b1da6dff996e55","MEI","Recife","PE","Alimentação Rápida","Alimentação"
"c44e958a6fef9ecf607308be3a703be5","MEI","Arapongas","PR","Supermercados","Alimentação"
"b8c122a67d359eb59d43e43beec26945","PJ","Nova Iguaçu","RJ","Lojas Diversas","Alimentação"
"229f7e751a962fa1ba7e5e32325d96d3","PJ","Mairiporã","SP","Vestuário","Varejo"
"f95b7bd53e42c1b262a774fbd2b6ce3e","MEI","Nova Iguaçu","RJ","Lojas Diversas","Alimentação"
"9aed6fed4f6c032111ba51296d167a80","PJ","Colombo","PR","Supermercados","Alimentação"
"d02ff2d95a2cc2de115ba2ada2d856df","MEI","Juazeiro do Norte","CE","Outros","Serviços"
"1f912b4220f2ed82d6e89b716c874f6e","PJ","Mandaguaçu","PR","Supermercados","Supermercado/Farmácia"
"767902e9117fd5d082284981c1dd5d99","MEI","Canoas","RS","Alimentação Rápida","Alimentação"
